Geneid,GeneSymbol,logFC,AveExpr,P.Value,adj.P.Val,DMSO1_S1,DMSO2_S2,DMSO3_S3,JOI_Plus_PAN_1_S10,JOI_Plus_PAN_2_S11,JOI_Plus_PAN_3_S12,AvgCase,AvgControl,FoldChange,log2FC_Actual
ENSG00000110811.20,P3H3,-83.54312928,51.65446789,3.65E-05,0.000293075,99.26329609,98.94120856,82.07359293,9.616277335,10.17914909,9.853283329,9.882903252,93.42603253,0.105783185,-3.24081778
ENSG00000160710.18,ADAR,-83.64636183,129.671104,4.06E-07,1.99E-05,171.9980431,170.8731061,171.6117055,87.25732056,84.56242207,91.72402657,87.84792306,171.4942849,0.512249858,-0.965080416
ENSG00000117411.18,B4GALT2,-83.78604359,51.10321099,5.43E-08,7.77E-06,95.10924063,92.72432129,91.15513644,9.676415792,7.77470541,10.17944637,9.210189192,92.99623279,0.099038304,-3.335869578
ENSG00000177045.10,SIX5,-83.82605047,65.11924658,9.32E-07,3.21E-05,105.8760272,107.8718346,107.3489536,24.62395456,26.59721849,18.397491,23.20622135,107.0322718,0.216815181,-2.205462322
ENSG00000182934.12,SRPRA,-83.95748149,137.7709159,1.20E-05,0.000141709,180.4899923,185.3476241,173.4113534,93.30771493,92.66441783,101.4043926,95.79217511,179.7496566,0.532919934,-0.908009297
ENSG00000204394.13,VARS1,-84.35463806,113.3112706,5.57E-06,8.75E-05,156.8700648,160.9158604,148.6798437,72.28747475,72.33801653,68.77636343,71.13395157,155.4885896,0.457486634,-1.128198499
ENSG00000184840.12,TMED9,-84.37947672,301.9576803,0.000765917,0.002715337,362.5636611,345.5109998,324.367595,262.7757221,254.1777961,262.3503075,259.7679419,344.1474186,0.754815895,-0.405803291
ENSG00000099783.12,HNRNPM,-84.7774855,99.72776755,1.64E-07,1.26E-05,139.208353,144.1563398,142.9848382,56.9654635,55.95074077,59.10087013,57.3390248,142.1165103,0.403464908,-1.309484895
ENSG00000146834.14,MEPCE,-84.85478743,112.6350462,1.49E-05,0.000163101,149.6587773,164.2530125,151.2755299,70.50630423,71.80580193,68.31085123,70.20765246,155.0624399,0.452770203,-1.143149076
ENSG00000113205.5,PCDHB3,-84.90479949,62.02037042,1.71E-05,0.000179032,103.8409554,100.1750541,109.402301,17.94322774,13.45985736,27.30082693,19.56797067,104.4727702,0.187302114,-2.416560915
ENSG00000168936.11,TMEM129,-85.1960029,117.8648139,2.02E-06,4.80E-05,164.2396483,162.225067,154.9237308,76.78364453,76.04472865,72.97206417,75.26681245,160.4628154,0.469060775,-1.092153235
ENSG00000138074.15,SLC5A6,-85.4208504,79.509604,2.12E-06,4.91E-05,121.9657908,118.9015471,125.7927497,32.28955524,40.34677907,37.7612021,36.7991788,122.2200292,0.301089593,-1.731735254
ENSG00000158882.15,TOMM40L,-85.53722982,72.83818844,4.78E-06,7.90E-05,115.4383031,119.4473866,111.9347203,26.76839465,36.08592001,27.35440592,30.06957353,115.6068033,0.26010211,-1.94284999
ENSG00000123136.15,DDX39A,-85.72889689,105.7561762,2.90E-06,5.92E-05,144.7076816,154.3803791,146.7738133,60.59289264,62.19095995,65.89133078,62.89172779,148.6206247,0.423169583,-1.240692163
ENSG00000167004.13,PDIA3,-85.87746893,118.3427697,3.50E-06,6.49E-05,158.7077269,157.5229484,167.6138373,76.40818512,72.62247317,77.18144754,75.40403527,161.2815042,0.46753058,-1.096867362
ENSG00000125356.7,NDUFA1,-86.01229274,111.3706513,4.20E-05,0.000320775,144.5830237,156.3388786,162.2084906,62.30545339,70.35231308,72.43574817,68.36450488,154.3767976,0.442841839,-1.175136564
ENSG00000132463.14,GRSF1,-86.33700178,169.2996521,0.000252662,0.001160633,199.848446,208.5933981,228.9626148,120.9439515,127.2384462,130.2110558,126.1311512,212.4681529,0.593647327,-0.752321982
ENSG00000204922.5,UQCC3,-86.42345611,82.94788929,7.10E-07,2.74E-05,124.5566338,123.3252636,130.5969547,38.91450882,41.77025385,38.52372105,39.73616124,126.1596173,0.314967357,-1.666725778
ENSG00000125835.19,SNRPB,-86.71215758,135.4017552,0.000162857,0.000833053,191.8933244,180.2570712,164.1231065,93.66072291,93.83175592,88.6445505,92.04567645,178.757834,0.51491828,-0.957584607
ENSG00000205581.11,HMGN1,-86.7958447,397.7546092,0.000601184,0.002245636,431.7765751,428.6063419,463.0746777,353.0041934,352.9600691,357.1057981,354.3566869,441.1525316,0.803252076,-0.31607529
ENSG00000100804.19,PSMB5,-87.26794616,72.52186615,3.45E-07,1.81E-05,119.4383498,114.9205276,114.1086402,31.54645846,27.34355739,27.77366338,28.88789308,116.1558392,0.248699448,-2.007524791
ENSG00000188612.12,SUMO2,-87.59736472,160.7301895,6.91E-06,9.94E-05,198.948983,204.2839695,210.3536631,113.2670569,115.8678569,121.6596076,116.9315071,204.5288719,0.571711495,-0.806640797
ENSG00000103266.11,STUB1,-87.99670952,297.8492163,0.002964616,0.008000874,358.716937,349.5139438,317.3118324,245.4626916,274.7557982,241.3340949,253.8508616,341.8475711,0.74258495,-0.429372018
ENSG00000198142.5,SOWAHC,-88.1924521,264.9120872,0.001610708,0.004873095,324.0604635,281.7642722,321.2002041,219.8323874,214.7119238,227.9032722,220.8158612,309.0083133,0.714595212,-0.484801847
ENSG00000124193.16,SRSF6,-88.27378091,283.1987711,0.002566591,0.007100465,326.936364,303.2428655,351.8277553,237.5231984,227.0628745,252.5995692,239.0618807,327.3356616,0.730326416,-0.45338668
ENSG00000105371.10,ICAM4,-88.55785617,60.8621534,0.000391583,0.001616098,101.2903152,123.6584968,90.4744325,10.59105015,18.18924064,20.96938515,16.58322532,105.1410815,0.157723557,-2.664529947
ENSG00000182944.18,EWSR1,-88.85359179,96.45164069,4.50E-08,7.00E-06,139.5443046,140.7818856,142.3091196,51.32638458,50.5064632,54.24168662,52.0248448,140.8784366,0.369288914,-1.437178143
ENSG00000138085.17,ATRAID,-89.27156711,98.32412062,9.29E-05,0.000557622,148.1708257,132.9776878,147.731199,46.33584442,64.58498489,50.14418188,53.68833706,142.9599042,0.375548217,-1.412929948
ENSG00000100138.15,SNU13,-89.30068617,98.30818269,3.27E-06,6.26E-05,145.3032139,146.1973944,137.374969,53.86276291,57.36730495,49.74345094,53.6578396,142.9585258,0.375338507,-1.413735788
ENSG00000132603.15,NIP7,-89.35082628,104.11124,5.39E-05,0.000378869,148.3570269,143.7996779,154.2032546,47.92600429,67.42819006,62.9532862,59.43582685,148.7866531,0.399470151,-1.323840387
ENSG00000170854.18,RIOX2,-89.44824294,60.8811473,4.06E-08,6.83E-06,106.4573469,103.0595096,107.2989498,15.78564225,15.66902558,17.01640967,16.15702583,105.6052688,0.152994505,-2.708448256
ENSG00000167775.11,CD320,-90.13195131,111.7663296,1.53E-05,0.00016652,156.1990699,160.0099676,154.2878783,64.28726656,75.89357531,59.92021995,66.70035394,156.8323052,0.425297287,-1.233456443
ENSG00000141504.12,SAT2,-90.23295456,102.2934729,8.70E-06,0.000115373,144.4801784,148.3600906,149.3895817,49.27449018,63.64942638,58.60707037,57.17699564,147.4099502,0.38787745,-1.366327189
ENSG00000173621.9,LRFN4,-90.35168711,54.42553082,0.001580538,0.004800337,107.9346859,119.1220912,71.74734602,13.55344627,7.448610428,6.747005094,9.249687262,99.60137438,0.092867065,-3.428689157
ENSG00000130826.18,DKC1,-90.38136404,111.4416676,5.38E-07,2.36E-05,156.2910254,158.7452578,154.8607656,67.76911728,62.00988113,68.97395833,66.25098558,156.6323496,0.422971281,-1.241368384
ENSG00000164405.11,UQCRQ,-90.82505859,366.1047444,0.002451769,0.006833708,393.4507619,409.6229519,431.4781071,298.5549232,324.683686,338.838036,320.6922151,411.5172737,0.779292233,-0.359763658
ENSG00000132688.11,NES,-90.87279459,111.4611951,5.35E-05,0.000377011,157.4433624,151.2338409,162.0155739,64.83266328,56.35964442,76.8820858,66.02479783,156.8975924,0.420814602,-1.24874333
ENSG00000214194.9,SMIM30,-90.98237121,209.2825225,0.002178467,0.006231088,240.9234342,248.4889424,274.9087477,156.5613513,186.9915786,147.8210808,163.7913369,254.7737081,0.642889481,-0.63735735
ENSG00000169750.9,RAC3,-91.44762293,97.6168944,0.000510228,0.001983212,160.167404,146.8830011,122.9717125,57.50265457,49.8482606,48.32833364,51.89308294,143.3407059,0.362026143,-1.465834211
ENSG00000244038.11,DDOST,-91.88652356,192.4539086,1.57E-05,0.000169508,248.7087065,233.4259634,233.0568414,146.6976343,145.5982552,147.236051,146.5106468,238.3971704,0.614565377,-0.702361604
ENSG00000188021.9,UBQLN2,-91.96581932,103.2435225,1.23E-06,3.80E-05,150.1651658,148.8799327,148.6341979,54.31845524,54.34761011,63.11577313,57.26061282,149.2264321,0.383716289,-1.381888084
ENSG00000074582.15,BCS1L,-92.24652684,170.3510596,3.01E-05,0.000256216,210.9176956,227.2779756,211.2272981,123.7523476,128.9933271,119.937714,124.2277962,216.4743231,0.573868505,-0.801207895
ENSG00000140365.16,COMMD4,-92.28954821,77.42744002,1.67E-07,1.27E-05,125.8611131,123.2797694,121.5757599,32.55663828,28.36898823,32.92237125,31.28266592,123.5722141,0.253152913,-1.981919012
ENSG00000161999.13,JMJD8,-92.49917632,285.7171501,0.000254643,0.001167199,341.0774326,321.6591496,333.1636325,254.8520064,228.6114191,234.9392603,239.4675619,331.9667382,0.721360107,-0.471208454
ENSG00000176619.13,LMNB2,-92.66283388,98.67231373,1.40E-05,0.000156226,148.9834349,151.0206417,135.0071153,51.53863189,53.90231738,51.58174109,52.34089679,145.0037307,0.360962415,-1.47007947
ENSG00000116990.11,MYCL,-92.69951478,75.65839252,1.23E-05,0.000144133,127.2519744,125.7040845,113.0683908,29.17306393,25.74701081,33.00583065,29.30863513,122.0081499,0.240218667,-2.05757983
ENSG00000182307.14,C8orf33,-92.99275539,101.0146032,2.91E-06,5.92E-05,145.5470863,146.0841534,150.9017029,57.95027034,48.13286716,57.47153897,54.51822549,147.5109809,0.369587574,-1.436011844
ENSG00000069011.16,PITX1,-93.70818228,60.33876289,3.05E-05,0.000258736,111.9220755,114.2408892,95.41559736,16.41911956,12.75644673,11.27844896,13.48467175,107.192854,0.125798234,-2.990816424
ENSG00000105576.15,TNPO2,-93.85085213,77.16483371,2.89E-06,5.91E-05,127.577469,127.012792,117.6805183,26.84932353,31.31557233,32.55332706,30.23940764,124.0902598,0.243688809,-2.036888094
ENSG00000072506.13,HSD17B10,-94.47367194,237.1314185,0.000365393,0.00153557,296.2413455,290.6683072,266.1951108,199.382558,180.1823568,190.1188328,189.8945825,284.3682545,0.667777009,-0.582561671
ENSG00000099624.8,ATP5F1D,-94.55418431,221.2080912,0.001283441,0.004082483,270.0282968,285.3888216,250.0384316,193.4310887,168.9945812,159.3673271,173.930999,268.4851833,0.647823455,-0.626327392
ENSG00000163931.16,TKT,-94.61495435,158.7235896,1.67E-06,4.41E-05,208.8608313,208.3435831,200.888786,111.074741,115.0408581,108.1327383,111.4161124,206.0310668,0.540773361,-0.88690401
ENSG00000100462.16,PRMT5,-95.19595115,182.7634806,1.59E-05,0.000170889,221.2574007,236.1296392,233.6973285,136.6917842,129.7515545,139.0531763,135.165505,230.3614561,0.586753996,-0.769172332
ENSG00000152661.9,GJA1,-95.42928616,62.98731007,5.76E-07,2.45E-05,109.1149916,107.7954207,115.1954472,14.24729679,13.7898288,17.78087537,15.27266699,110.7019531,0.137962037,-2.857656757
ENSG00000173207.13,CKS1B,-95.74082439,132.0716768,1.36E-05,0.000153634,183.8115603,178.2790383,177.7356685,82.14915005,77.00204156,93.45260231,84.20126464,179.942089,0.467935351,-1.09561887
ENSG00000136938.9,ANP32B,-96.09710129,71.01406909,1.95E-06,4.72E-05,113.6143061,119.1138962,124.4596568,21.96628566,21.21362102,25.71664865,22.96551844,119.0626197,0.19288605,-2.374179286
ENSG00000172586.8,CHCHD1,-96.09870769,182.253073,0.002201436,0.006283623,222.2448866,209.2698047,259.3925891,140.8886647,119.8723057,141.850187,134.2037191,230.3024268,0.582728202,-0.779104961
ENSG00000181026.15,AEN,-96.33162273,73.6113471,2.44E-05,0.000224352,123.4217642,129.5764795,112.3332317,31.86314294,22.80094853,21.67251574,25.44553574,121.7771585,0.20895163,-2.258759083
ENSG00000126247.11,CAPNS1,-96.38744925,193.6810395,4.62E-05,0.000341673,237.4237876,254.5978765,233.6026283,140.7048659,148.7596929,146.9973858,145.4873149,241.8747641,0.601498529,-0.733366885
ENSG00000070756.17,PABPC1,-96.55216161,440.1902848,1.10E-05,0.000134218,482.8251712,484.2957971,498.2781286,393.2401897,389.8465192,392.6559032,391.914204,488.4663656,0.802336111,-0.317721365
ENSG00000140391.15,TSPAN3,-96.62250785,101.8789096,1.60E-06,4.33E-05,146.5492901,147.2761922,156.7450084,53.62557039,52.96997122,54.1074255,53.5676557,150.1901636,0.356665539,-1.487356264
ENSG00000048162.21,NOP16,-97.0676869,117.9621162,7.34E-06,0.000102616,168.724211,172.8212162,157.9424517,68.64019278,67.63432807,72.01029738,69.42827274,166.4959596,0.416996742,-1.261891983
ENSG00000101160.15,CTSZ,-97.13387467,77.01627361,1.21E-06,3.78E-05,119.71776,127.7323789,129.2994939,26.69247066,28.66447323,29.99106493,28.44933627,125.5832109,0.226537736,-2.142176705
ENSG00000054148.18,PHPT1,-97.23051421,183.291829,0.003529599,0.00922804,265.3576328,221.2113109,209.1523146,118.9286673,145.4507681,139.6502803,134.6765719,231.9070861,0.580735044,-0.784047999
ENSG00000130005.13,GAMT,-97.4225472,133.3043036,4.09E-05,0.00031607,188.6256989,186.4917052,170.9293276,89.06269238,76.87105264,87.84534505,84.59303002,182.0155772,0.46475709,-1.105451221
ENSG00000071082.11,RPL31,-97.51650353,299.611286,4.18E-05,0.000319528,360.8386682,338.0921454,346.1777997,253.911247,249.2925915,249.3552643,250.8530342,348.3695378,0.720077409,-0.473776088
ENSG00000184162.15,NR2C2AP,-97.62401583,102.3958962,5.30E-05,0.00037531,151.5374957,142.6860421,159.4001744,64.1587445,49.76199035,46.83092995,53.58388827,151.2079041,0.35437227,-1.496662378
ENSG00000163584.18,RPL22L1,-97.96824663,93.31562534,9.00E-08,9.62E-06,145.0361367,139.1726074,142.6905019,43.97648646,43.66690842,45.35111119,44.33150202,142.2997487,0.311536053,-1.682528964
ENSG00000197894.11,ADH5,-98.12251893,98.88866306,1.48E-05,0.000162531,147.1692493,139.1398597,157.5406585,48.09943491,49.20401856,52.1787573,49.82740359,147.9499225,0.336785601,-1.570097636
ENSG00000221829.10,FANCG,-98.61131828,80.89527556,3.75E-06,6.77E-05,133.6472111,129.397374,127.558219,30.24726242,26.07084786,38.45073898,31.58961642,130.2009347,0.24262204,-2.043217481
ENSG00000122140.11,MRPS2,-99.02809032,150.968887,1.22E-05,0.000143028,203.9136116,203.562803,193.972382,93.83354285,102.3665125,108.1644703,101.4548419,200.4829322,0.506052265,-0.982641702
ENSG00000060138.13,YBX3,-99.04947346,119.4990012,2.42E-06,5.35E-05,162.145398,171.8241658,173.1016499,70.83657939,67.37411818,71.71209578,69.97426445,169.0237379,0.413990753,-1.272329553
ENSG00000166794.6,PPIB,-99.61820018,241.0506416,1.01E-05,0.000125886,292.3657938,286.6714425,293.5419887,183.5839314,199.5872539,190.5534391,191.2415415,290.8597417,0.657504337,-0.604927685
ENSG00000168653.11,NDUFS5,-100.0096408,135.7782041,1.27E-06,3.84E-05,185.5787899,182.021819,189.7484645,82.34512849,90.28078763,84.69423501,85.77338371,185.7830245,0.461685797,-1.115016744
ENSG00000143774.17,GUK1,-100.8507442,226.0731265,0.000333727,0.001430298,286.9321921,282.0193987,260.5439049,168.8652155,191.2339714,166.8440761,175.6477543,276.4984986,0.635257534,-0.654586515
ENSG00000166228.9,PCBD1,-101.0405112,70.29220469,3.15E-06,6.20E-05,114.1053339,120.4453955,127.8866514,19.48375819,19.28302571,20.5490634,19.7719491,120.8124603,0.163658194,-2.611242255
ENSG00000071994.11,PDCD2,-101.408879,101.7955041,1.95E-05,0.000193982,143.374724,152.8709197,161.254187,54.7786514,45.01569324,53.47884904,51.09106456,152.4999436,0.335023498,-1.577665807
ENSG00000198885.10,ITPRIPL1,-101.7129021,65.93366828,9.67E-06,0.000122834,109.6707076,126.3990664,114.3005841,14.36847719,13.25227761,17.61089682,15.07721721,116.7901193,0.129096685,-2.953476144
ENSG00000115875.19,SRSF7,-101.940784,225.5089776,3.42E-05,0.000280916,270.7872561,271.756356,286.8944967,174.8274414,166.7562062,182.0321094,174.5385856,276.4793696,0.631289727,-0.663625822
ENSG00000158042.9,MRPL17,-102.264646,138.2378058,6.22E-05,0.000418489,198.1621578,181.7897035,188.1585251,91.99452088,74.7752545,94.54667297,87.10548278,189.3701288,0.459974777,-1.120373342
ENSG00000132589.16,FLOT2,-102.9078511,91.45221574,1.53E-06,4.20E-05,139.5069338,149.444935,139.7665551,41.51917308,40.81992893,37.65576854,39.99829018,142.9061413,0.279892031,-1.837057682
ENSG00000163468.15,CCT3,-103.4977203,170.1604261,5.36E-07,2.36E-05,218.0454798,221.0718739,226.6105049,116.08047,119.0663547,120.0878733,118.411566,221.9092862,0.533603474,-0.906160037
ENSG00000224877.4,NDUFAF8,-104.4264099,106.9229087,3.36E-07,1.78E-05,158.3481697,157.4149239,161.6452473,56.91501528,56.87084612,50.34324969,54.7097037,159.1361136,0.34379188,-1.540392624
ENSG00000108773.11,KAT2A,-104.6672868,114.7416932,3.65E-08,6.70E-06,165.669005,169.7462596,165.8107452,63.60530398,62.74997975,60.8688656,62.40804978,167.0753366,0.37353239,-1.420694747
ENSG00000155254.13,MARVELD1,-104.7404616,63.96066673,2.02E-06,4.80E-05,114.9267028,122.7874057,111.2785842,9.591091621,14.80083382,10.37938228,11.59043591,116.3308976,0.09963334,-3.327227597
ENSG00000169718.18,DUS1L,-104.8068692,173.530411,3.23E-06,6.24E-05,222.0802173,232.2061278,223.5151918,120.3604239,126.1803523,116.8401532,121.1269765,225.9338456,0.536117004,-0.899380201
ENSG00000179262.10,RAD23A,-105.0781992,172.9284916,6.79E-06,9.82E-05,226.5194044,233.3188771,216.5644922,121.810676,120.2401917,119.1173086,120.3893921,225.4675912,0.53395431,-0.905211798
ENSG00000168282.6,MGAT2,-105.1508401,179.0968353,0.000542593,0.002077721,207.5047104,249.1544337,238.357622,133.8506629,125.790271,119.9233119,126.5214153,231.6722554,0.546122431,-0.872703681
ENSG00000167543.16,TP53I13,-105.2230271,81.5464495,6.99E-05,0.000453139,131.9405146,149.1651645,121.3682102,28.92045274,31.77443107,26.10992398,28.93493593,134.1579631,0.21567811,-2.213048335
ENSG00000167986.15,DDB1,-105.2870076,190.7712112,1.46E-06,4.11E-05,239.5462699,247.1251594,243.5727157,137.3120104,133.8031558,143.2679561,138.1277074,243.414715,0.567458329,-0.817413642
ENSG00000076248.11,UNG,-105.4686638,70.32193425,1.02E-07,1.01E-05,125.6992853,122.2726157,121.1968975,16.58073334,20.40337833,15.77869531,17.58760232,123.0562662,0.142923257,-2.806687401
ENSG00000166851.15,PLK1,-105.5769643,160.1156032,4.89E-05,0.00035505,218.4427772,222.4037105,197.8657682,105.6538902,107.6931252,108.6343477,107.327121,212.9040853,0.5041102,-0.988188949
ENSG00000099341.12,PSMD8,-105.9941782,139.5417644,1.31E-05,0.000149966,188.5458903,201.8853284,187.1853416,91.98626805,87.1253187,80.52243898,86.54467524,192.5388535,0.449492005,-1.15363264
ENSG00000010322.16,NISCH,-106.9593448,96.97522599,4.76E-07,2.18E-05,147.2834043,155.8040798,148.277211,45.01649807,42.46057303,43.00958974,43.49555361,150.4548984,0.289093636,-1.790391245
ENSG00000136535.15,TBR1,-106.9746892,56.65886772,2.65E-07,1.61E-05,106.4907634,109.1701055,114.7777681,2.601853975,3.723721711,3.188993605,3.171523097,110.1462123,0.028793755,-5.118100226
ENSG00000167641.11,PPP1R14A,-107.1165203,64.49920778,3.74E-06,6.77E-05,115.1201302,125.5264499,113.5258237,14.50269934,11.66822386,6.651919761,10.94094765,118.0574679,0.092674761,-3.431679696
ENSG00000142168.15,SOD1,-107.5772347,289.8965951,0.000278635,0.001248258,365.2938719,337.2009464,328.5608189,239.4862068,229.8238495,239.0138768,236.1079777,343.6852124,0.68698905,-0.54164099
ENSG00000114902.14,SPCS1,-107.7148604,227.1008954,2.32E-05,0.000216125,290.3275188,268.6175057,283.9299523,175.2772633,174.2063706,170.2467615,173.2434651,280.9583256,0.616616236,-0.697555218
ENSG00000167005.14,NUDT21,-107.7273422,139.393426,6.59E-05,0.000435704,186.7915248,183.4865436,209.4932231,87.11227136,82.1195549,87.35743857,85.52975494,193.2570972,0.442569801,-1.176023085
ENSG00000110108.10,TMEM109,-107.7443531,89.80184774,1.94E-06,4.71E-05,145.2878993,147.7545476,137.9796261,35.99086567,40.1837399,31.61440794,35.92967117,143.6740243,0.250077711,-1.999551615
ENSG00000001617.12,SEMA3F,-107.7925726,68.73437924,6.56E-07,2.65E-05,126.7621707,124.2086392,116.9211868,14.57868277,16.13305632,13.80253967,14.83809292,122.6306656,0.120998225,-3.046942206
ENSG00000106348.18,IMPDH1,-107.8572421,86.68102552,1.27E-05,0.000146934,143.3597427,148.44156,130.0276372,36.49128184,30.40984157,31.35608994,32.75240445,140.6096466,0.232931419,-2.102022846
ENSG00000146701.12,MDH2,-107.9904357,192.5412116,1.05E-05,0.000129563,251.1900676,251.8740593,236.5451615,139.9686365,141.9342836,133.7350611,138.5459937,246.5364294,0.561969661,-0.831435848
ENSG00000148840.11,PPRC1,-108.2733036,88.63187882,1.99E-07,1.39E-05,138.9661267,146.7509247,142.5885404,35.07628767,35.22600652,33.18338688,34.49522702,142.7685306,0.24161646,-2.049209352
ENSG00000259956.2,RBM15B,-108.7819951,194.2644066,0.001553779,0.004736732,258.8477662,271.2521808,215.8662654,148.5433157,136.3460792,134.7308321,139.873409,248.6554041,0.562519079,-0.830026065
ENSG00000101856.10,PGRMC1,-108.8670387,165.3585813,0.00015805,0.000813973,216.8473197,203.70915,238.8198323,112.0987045,109.8463183,110.8301631,110.925062,219.7921007,0.50468175,-0.986554178
ENSG00000167513.9,CDT1,-108.886353,106.1278302,9.40E-05,0.000561687,174.8363507,162.3822191,144.4944501,56.16548132,47.79525024,51.09322949,51.68465368,160.5710066,0.321880362,-1.635403536
ENSG00000108604.16,SMARCD2,-109.6022763,124.1307806,4.31E-07,2.04E-05,177.0739581,179.5361523,180.1856457,65.57291789,74.42824221,67.98776709,69.3296424,178.9319187,0.387463807,-1.367866541
ENSG00000107815.10,TWNK,-109.7162469,115.3823755,1.64E-06,4.35E-05,166.4821198,169.5218523,174.7175247,60.76797513,55.39055007,65.4142309,60.52425203,170.2404989,0.355522055,-1.491989034
ENSG00000132386.11,SERPINF1,-109.8719422,65.18326232,2.17E-10,1.15E-06,120.7985049,120.2801798,119.2790155,10.82213505,9.943186192,9.976552425,10.24729122,120.1192334,0.085309329,-3.551152671
ENSG00000110104.13,CCDC86,-109.9995491,81.93734141,1.15E-07,1.07E-05,135.1902456,137.5349774,138.0861248,25.45914163,30.7392556,24.61430336,26.93756687,136.937116,0.196714869,-2.345822083
ENSG00000165916.9,PSMC3,-111.0049575,149.6208446,2.42E-06,5.34E-05,206.7949996,210.4275481,198.1474225,98.06721377,92.53967984,91.74820405,94.11836589,205.1233234,0.458837953,-1.123943364
ENSG00000143368.10,SF3B4,-111.2427985,328.7899015,0.000732121,0.002622308,387.4563125,395.9129656,369.864624,289.6098706,281.7960776,248.0995585,273.1685022,384.4113007,0.710615171,-0.492859605
ENSG00000155368.16,DBI,-111.3145709,324.0899143,0.00103068,0.003422495,392.4252376,373.9105525,372.9058091,269.4182886,242.3082057,293.5713921,268.4326288,379.7471997,0.706871911,-0.50047928
ENSG00000132591.12,ERAL1,-111.3521131,162.7641603,0.000209578,0.001007839,215.5884408,237.6945698,202.03764,109.7605198,98.96485722,112.5389342,107.0881037,218.4402169,0.490239871,-1.028440272
ENSG00000129351.17,ILF3,-111.4925559,188.3470496,5.97E-12,1.26E-07,244.1918539,243.768986,244.3191426,132.361897,132.9228285,132.5175894,132.6007716,244.0933275,0.543238002,-0.880343688
ENSG00000149485.19,FADS1,-111.7172932,80.49738148,5.22E-10,1.38E-06,135.278537,136.8245256,136.9650217,25.37828493,24.3340005,24.20391917,24.63873487,136.3560281,0.180694137,-2.468378396
ENSG00000084090.14,STARD7,-111.8082092,209.1649138,3.64E-05,0.000292441,257.4952756,257.9385511,279.7732285,151.2997065,151.4148612,157.0678598,153.2608092,265.0690184,0.578192088,-0.790379228
ENSG00000149929.16,HIRIP3,-111.8517111,121.6823965,8.83E-06,0.000116593,176.9338534,183.9237156,171.9671872,69.28724399,57.11761548,70.86476327,65.75654091,177.608252,0.370233591,-1.4334923
ENSG00000232112.3,TMA7,-112.259156,284.1703788,0.003830472,0.009880398,370.3351361,301.8535613,348.711173,210.1058532,232.7412755,241.2752737,228.0408008,340.2999568,0.670117043,-0.577514995
ENSG00000187109.15,NAP1L1,-112.3106603,211.389906,0.000408678,0.001672311,259.0517234,250.7380981,292.8458871,156.4935383,150.3008259,158.9093635,155.2345759,267.5452362,0.580218053,-0.785332912
ENSG00000171490.13,RSL1D1,-112.7329537,259.1063805,0.00012779,0.000699477,313.700753,301.5060703,331.2117489,197.3874045,197.4462537,213.3860528,202.7399037,315.4728574,0.642654032,-0.637885813
ENSG00000213585.11,VDAC1,-112.8896888,112.5140825,2.53E-06,5.46E-05,164.6646301,165.2236393,176.9885114,58.87990438,54.27596882,55.05184118,56.06923812,168.9589269,0.331851292,-1.591391206
ENSG00000105438.9,KDELR1,-112.9483723,194.7879374,2.35E-05,0.000218331,247.6913222,262.2766824,243.8183659,130.4196333,144.292799,140.2288214,138.3137512,251.2621235,0.55047593,-0.861248612
ENSG00000136810.13,TXN,-113.104373,130.1123079,7.78E-08,8.90E-06,189.2299206,183.6744508,187.0891119,75.19995919,71.31305372,74.16735123,73.56012138,186.6644944,0.394076665,-1.343451772
ENSG00000265241.7,RBM8A,-113.8071028,185.0800472,4.35E-05,0.000327967,247.6404454,227.9336948,250.3766555,123.3216991,125.4549559,135.7528324,128.1764958,241.9835986,0.529690841,-0.916777532
ENSG00000188725.8,SMIM15,-114.4134328,157.2082424,5.84E-05,0.000400924,197.8368576,218.5732053,226.8348136,100.1982247,99.25892159,100.5474317,100.001526,214.4149588,0.466392487,-1.100383545
ENSG00000156482.11,RPL30,-114.4695879,262.1516508,1.44E-05,0.000159415,313.5281427,318.0934986,326.5376931,200.7767996,198.9859232,214.9878477,204.9168568,319.3864448,0.641595347,-0.640264416
ENSG00000131174.7,COX7B,-114.7669217,136.8481514,1.05E-05,0.000129598,183.1066901,199.8561447,199.7320021,75.58516377,80.25235668,82.55655124,79.46469056,194.2316123,0.409123364,-1.289392168
ENSG00000145604.17,SKP2,-115.2296063,68.67074544,1.21E-06,3.78E-05,127.9852117,119.2093526,131.6620815,11.10548136,10.70192246,11.36042301,11.05594228,126.2855486,0.087547169,-3.513795661
ENSG00000009307.16,CSDE1,-115.7202965,192.2756282,1.97E-05,0.000195285,244.2017345,244.8677476,261.3378472,133.6048652,127.9872623,141.6543122,134.4154799,250.1357764,0.537370071,-0.896012123
ENSG00000162521.19,RBBP4,-116.3479647,96.78937609,9.29E-06,0.000120263,147.0625897,151.9115425,165.9159431,41.25647401,38.49390328,36.0958039,38.61539373,154.9633584,0.24919048,-2.00467914
ENSG00000135624.16,CCT7,-116.4208207,226.7664604,1.53E-05,0.00016652,276.3527726,285.0685199,293.50932,160.7557377,169.5064262,175.4059863,168.5560501,284.9768708,0.591472738,-0.757616421
