Geneid,GeneSymbol,logFC,AveExpr,P.Value,adj.P.Val,DMSO1_S1,DMSO2_S2,DMSO3_S3,JOI1_S4,JOI2_S5,JOI3_S6,AvgCase,AvgControl,FoldChange,log2FC_Actual
ENSG00000130363.13,RSPH3,2.698898686,2.998020272,0.000146714,0.001953599,1.999445628,1.216135077,1.730132082,4.407733375,4.216339913,4.418335557,4.347469615,1.648570929,2.637114084,1.398959985
ENSG00000132670.20,PTPRA,2.686747557,8.239202856,3.68E-05,0.000898924,7.157520154,6.757534453,6.772432627,9.377024653,9.744455943,9.626249308,9.582576635,6.895829078,1.389619221,0.474689615
ENSG00000204947.9,ZNF425,2.66620268,4.489305466,0.00084354,0.006077638,3.409604323,2.902401827,3.156606229,5.200087851,6.307446556,5.95968601,5.822406806,3.156204126,1.84474976,0.883425129
ENSG00000174485.16,DENND4A,2.665589454,5.69498288,1.70E-05,0.000600817,4.210669958,4.49801242,4.37788208,6.831706699,7.214019246,7.037606874,7.027777606,4.362188153,1.611067052,0.688016539
ENSG00000163872.16,YEATS2,2.63118013,12.85760804,0.00026369,0.00282104,11.15435584,11.62709494,11.84460315,14.51892714,13.97315413,14.02751306,14.17319811,11.54201798,1.227965347,0.296269848
ENSG00000165650.12,PDZD8,2.621441029,19.65534927,0.000197948,0.002363761,18.24908111,18.02107574,18.7637294,20.82309398,21.19843292,20.87668244,20.96606978,18.34462875,1.14289965,0.192698736
ENSG00000128791.12,TWSG1,2.60670803,9.656337646,0.001022947,0.006873324,8.22915331,7.942920796,8.886876786,10.68426126,11.43235316,10.76246056,10.95969166,8.352983631,1.312069094,0.391843694
ENSG00000141452.10,RMC1,2.60484522,7.608733619,0.000947495,0.00656211,6.56535951,6.317619106,6.035954411,9.320408109,9.14514357,8.267917008,8.911156229,6.306311009,1.41305372,0.498816313
ENSG00000129566.13,TEP1,2.597533371,5.773057267,0.001684392,0.009633157,4.177063869,4.632508126,4.613299751,7.35237814,7.551713586,6.311380132,7.071823953,4.474290582,1.580546418,0.660423406
ENSG00000031003.10,FAM13B,2.595191077,6.783469142,0.000164449,0.002093438,5.66252799,5.264433118,5.530659702,8.027928119,7.756469859,8.458796061,8.08106468,5.485873603,1.473067968,0.558823998
ENSG00000101298.15,SNPH,2.58771534,2.518313345,6.61E-05,0.001256037,1.388468429,1.029506034,1.255392561,3.656090942,3.655097491,4.125324611,3.812171015,1.224455674,3.113359752,1.638472291
ENSG00000151414.15,NEK7,2.586022003,6.538843098,0.000236945,0.002641708,4.975900376,5.112576343,5.649019571,8.022493028,7.528936004,7.944133267,7.8318541,5.245832097,1.492966979,0.578182257
ENSG00000169641.13,LUZP1,2.584084576,7.760620184,0.000147454,0.001957303,6.701018818,6.221996911,6.482717958,8.701744261,9.31026178,9.145981373,9.052662472,6.468577896,1.39948264,0.484893591
ENSG00000116138.13,DNAJC16,2.578152483,5.232423134,0.000806346,0.005909129,3.412062792,4.365430788,4.052547097,6.134512715,6.658625614,6.771359799,6.521499376,3.943346893,1.653798044,0.725783068
ENSG00000138802.11,SEC24B,2.5719406,11.31639683,0.000395544,0.003671383,9.676735904,9.946394952,10.46814873,12.82400319,12.26782416,12.71527403,12.60236713,10.03042653,1.256413882,0.329311788
ENSG00000163126.15,ANKRD23,2.566326154,4.559973838,0.000306902,0.003095635,3.015918265,3.040044459,3.774469558,5.990578821,5.638442205,5.900389718,5.843136915,3.276810761,1.783178017,0.834450736
ENSG00000171444.18,MCC,2.561114808,8.648789355,8.56E-05,0.001442543,7.175423881,7.204927307,7.724344667,9.791997448,9.905055737,10.09098709,9.929346759,7.368231951,1.347588787,0.430380329
ENSG00000104133.15,SPG11,2.5499588,10.65609285,3.28E-05,0.000838056,9.504276872,9.362728166,9.27633531,11.73752702,11.85084111,12.20484862,11.93107225,9.38111345,1.271818352,0.346892632
ENSG00000068078.20,FGFR3,2.533676117,2.750473594,0.001483856,0.008872127,1.753814118,1.540836725,1.156255763,3.367373962,4.125097601,4.559463394,4.017311652,1.483635535,2.707748337,1.437093658
ENSG00000071243.16,ING3,2.505872895,7.37041747,0.000340924,0.003324754,6.584758551,5.72404745,6.043637066,8.446981241,8.628783242,8.794297268,8.623353917,6.117481022,1.409624956,0.495311371
ENSG00000066739.12,ATG2B,2.479262002,7.89888542,0.000620052,0.004989637,6.575630564,6.364145245,7.037987447,9.44451606,9.296934093,8.674099108,9.13851642,6.659254419,1.372303241,0.456599312
ENSG00000062716.13,VMP1,2.471759642,7.211558295,0.000104723,0.001605358,5.866909722,5.974788708,6.085336993,8.315402382,8.204159232,8.822752736,8.447438117,5.975678474,1.413636653,0.499411352
ENSG00000153066.13,TXNDC11,2.463130193,10.16544314,6.66E-05,0.001259829,9.265239796,8.744544611,8.791849727,11.33411229,11.32845847,11.52845395,11.39700824,8.933878045,1.275706718,0.351296695
ENSG00000166734.20,GOLM2,2.461451561,8.53759877,0.000953228,0.006576,7.057483162,6.904525638,7.958610169,9.666552896,9.69924636,9.939174396,9.768324551,7.30687299,1.336867982,0.418857004
ENSG00000186020.13,ZNF529,2.439214455,3.559850469,0.00160949,0.009343937,2.276938438,2.252535147,2.49125614,5.429422865,4.777928812,4.131021413,4.779457696,2.340243242,2.042290994,1.030188442
ENSG00000100592.16,DAAM1,2.432739841,3.907017573,0.000190298,0.002311527,2.719210772,2.334057509,3.018674677,4.901339826,5.202113541,5.266709114,5.123387493,2.690647653,1.904146568,0.929144532
ENSG00000075151.22,EIF4G3,2.419852458,4.745298986,0.0001523,0.002000265,3.391618124,3.313602948,3.900897198,6.129254441,5.985988279,5.750432924,5.955225214,3.535372757,1.684468831,0.752293733
ENSG00000157216.16,SSBP3,2.41161048,11.91713994,0.001267967,0.007963633,11.0614462,11.0377518,10.03480612,13.30897142,13.14050761,12.91935653,13.12294518,10.7113347,1.225145656,0.29295328
ENSG00000137285.11,TUBB2B,2.400505277,7.208325528,0.00104634,0.006977358,6.297260784,6.369974188,5.356983699,8.551764156,8.435534674,8.238435671,8.408578167,6.00807289,1.39954663,0.484959555
ENSG00000149177.13,PTPRJ,2.38741907,9.409269616,0.001297355,0.008090602,8.328690743,7.986900701,8.331088798,10.04819061,10.55187431,11.20887253,10.60297915,8.21556008,1.290597238,0.368038843
ENSG00000166233.15,ARIH1,2.367952812,9.831306031,0.000806881,0.005909129,8.415569177,8.425235079,9.10118462,11.44794273,10.81749073,10.78041385,11.01528244,8.647329625,1.273836307,0.349179898
ENSG00000118689.15,FOXO3,2.361221344,10.03716734,0.001774001,0.009983973,8.898371215,8.749856431,8.921442359,10.48222394,11.45868288,11.71242722,11.21777801,8.856556669,1.266607151,0.34096913
ENSG00000163683.12,SMIM14,2.354597886,3.104044651,0.000829122,0.00601641,1.992501233,1.695678286,2.092057606,4.471141899,3.710899504,4.661989381,4.281343595,1.926745708,2.222059494,1.151897445
ENSG00000132906.18,CASP9,2.341667944,2.409580385,3.07E-05,0.000802143,1.195821427,1.448218341,1.07219947,3.646406914,3.413985432,3.680850724,3.580414357,1.238746413,2.890352957,1.531245679
ENSG00000242247.11,ARFGAP3,2.340836098,3.659686495,0.000141425,0.001903761,2.799860826,2.547907668,2.120036842,4.920436994,4.784530893,4.785345745,4.830104544,2.489268446,1.940371097,0.956332595
ENSG00000109689.19,STIM2,2.296409805,5.694613204,4.92E-06,0.000328581,4.560014964,4.435504147,4.643705794,6.740238199,6.908163287,6.880052835,6.842818107,4.546408302,1.505104173,0.589863344
ENSG00000134644.16,PUM1,2.281905202,13.88705982,8.76E-05,0.001464192,12.97791279,12.61883195,12.64157692,14.89623885,15.29236248,14.89543595,15.02801242,12.74610722,1.179027617,0.237597512
ENSG00000122042.10,UBL3,2.271990233,7.205286458,0.001199006,0.007648493,6.118507746,5.588268079,6.501098199,7.952904115,8.608044302,8.462896305,8.341281574,6.069291341,1.37434193,0.458740985
ENSG00000062598.18,ELMO2,2.27083162,8.068888389,0.000605905,0.004905626,6.633528882,7.034952128,7.131936726,8.824881171,9.634671618,9.153359809,9.204304199,6.933472579,1.327517214,0.408730568
ENSG00000114054.14,PCCB,2.239343478,15.7195587,0.001771261,0.00998006,14.45301214,14.17291304,15.17373571,16.51114158,16.80663973,17.19991001,16.83923044,14.59988696,1.153380878,0.205869009
ENSG00000037749.13,MFAP3,2.236667198,6.388679201,3.91E-05,0.000923574,5.033387097,5.269701299,5.50794841,7.557449551,7.508519568,7.455069281,7.5070128,5.270345602,1.424387197,0.510341373
ENSG00000198131.14,ZNF544,2.23640425,11.52578177,5.42E-05,0.001119433,10.51165035,10.12019533,10.59089327,12.59585578,12.73454354,12.60155237,12.6439839,10.40757965,1.214882261,0.280816504
ENSG00000198722.14,UNC13B,2.215070938,3.558684128,1.92E-05,0.000630739,2.603628072,2.306897557,2.442920347,4.519448826,4.772093831,4.707116134,4.666219597,2.451148659,1.903686902,0.928796219
ENSG00000145979.18,TBC1D7,2.203848887,4.095568049,0.001256423,0.00790341,2.807665818,2.797839429,3.375425568,5.01105572,5.715284807,4.866136949,5.197492492,2.993643605,1.736176104,0.795913291
ENSG00000149231.16,CCDC82,2.181687461,5.990490494,0.000420239,0.003833389,4.949347349,4.716816224,5.032776719,6.633530543,7.239194067,7.371278063,7.081334225,4.899646764,1.445274438,0.531343467
ENSG00000136854.24,STXBP1,2.160976518,3.242079594,3.96E-05,0.000929883,2.166597418,2.136977571,2.181199018,4.297344969,4.103391066,4.566967525,4.322567853,2.161591336,1.999715572,0.999794814
ENSG00000085433.16,WDR47,2.160561213,4.700800981,0.001013601,0.006838739,3.562816058,3.133369865,4.165375202,5.756330906,5.733076513,5.853837345,5.781081588,3.620520375,1.596754331,0.675142363
ENSG00000118985.16,ELL2,2.16006006,5.604126999,0.001244359,0.00785029,4.093999993,4.402818615,5.0754723,6.556827903,6.554333317,6.941309867,6.684157029,4.524096969,1.477456623,0.563115774
ENSG00000100867.15,DHRS2,2.15662549,1.339321181,0.000111036,0.001664908,0.110001707,0.237891601,0.435132,2.252868978,2.712224759,2.287808041,2.417633926,0.261008436,9.262665857,3.211427471
ENSG00000148634.16,HERC4,2.1528733,4.111114023,0.000146914,0.001953803,2.861081985,3.057599409,3.185350725,5.484652065,4.926338049,5.151661906,5.187550673,3.034677373,1.709424112,0.773510377
ENSG00000079805.18,DNM2,2.149408614,13.69021017,0.000160606,0.002059574,12.3854859,12.54449965,12.91653202,14.69825715,14.97803516,14.61845111,14.76491447,12.61550586,1.170378314,0.226974943
ENSG00000060971.19,ACAA1,2.136176133,9.582264325,4.60E-05,0.001007913,8.51034779,8.715131671,8.317049314,10.65133392,10.78398132,10.51574193,10.65035239,8.514176258,1.250896395,0.322962304
ENSG00000159256.13,MORC3,2.129806177,5.836593315,1.03E-05,0.000472953,4.76396112,4.703372296,4.847737263,6.863889964,7.055736147,6.784863098,6.901496403,4.771690226,1.446342088,0.532408818
ENSG00000166016.6,ABTB2,2.119029306,3.828053237,1.27E-05,0.000515376,2.738724964,2.934647377,2.63224341,4.833720917,4.870733692,4.95824906,4.88756789,2.768538584,1.765396343,0.819992114
ENSG00000047346.12,FAM214A,2.113833982,2.588920294,9.77E-05,0.001547896,1.594798326,1.336463687,1.664747895,3.508136766,3.518255247,3.911119841,3.645837285,1.532003303,2.37978422,1.250830767
ENSG00000106524.9,ANKMY2,2.111403197,4.854884804,0.000618336,0.00498151,3.709412665,3.970909916,3.717227034,5.697743905,6.402203037,5.631812264,5.910586402,3.799183205,1.555751877,0.637611987
ENSG00000025293.17,PHF20,2.074573186,5.846752821,9.00E-05,0.001479173,4.652429007,4.689120326,5.086849349,7.025337721,6.757950975,6.868829545,6.884039414,4.809466228,1.431352064,0.51737857
ENSG00000174238.15,PITPNA,2.071812125,16.10970264,0.001472239,0.008832294,15.57173911,14.91235968,14.73729093,17.07082417,17.5032198,16.86278213,17.1456087,15.07379658,1.137444612,0.185796295
ENSG00000165185.15,KIAA1958,2.064631725,5.019804761,0.000767647,0.005714708,3.9661131,3.691830829,4.304522767,6.204857314,6.299981114,5.651523442,6.052120623,3.987488899,1.517777423,0.601960239
ENSG00000225830.16,ERCC6,2.042893089,4.077069077,0.001177327,0.007562614,2.920609675,3.028296462,3.217961461,4.756975954,4.880352198,5.658218713,5.098515622,3.055622533,1.668568538,0.738610948
ENSG00000196428.12,TSC22D2,2.018988606,6.13950302,0.001708381,0.009741406,5.261751777,5.244582956,4.883691418,6.923276506,6.790003206,7.733712256,7.148997323,5.130008717,1.393564362,0.478779635
ENSG00000197016.12,ZNF470,2.012363757,7.201055462,0.000134285,0.001858224,6.132195032,5.941881881,6.510543838,8.155146168,8.267760213,8.198805642,8.207237341,6.194873584,1.324843393,0.405821832
ENSG00000008869.12,HEATR5B,2.010833426,4.900212039,1.40E-05,0.000537762,3.842828397,3.90055367,3.941003913,5.74603954,5.923042235,6.047804481,5.905628752,3.894795326,1.516287316,0.600543151
ENSG00000068903.20,SIRT2,1.994828311,8.400118786,0.001309452,0.008141023,6.972806234,7.626419774,7.608887884,9.392681051,9.04857621,9.751341564,9.397532942,7.402704631,1.269472904,0.344229601
ENSG00000089916.18,GPATCH2L,1.991659358,10.73992031,0.000626294,0.005022689,9.403633264,9.825683517,10.00295512,11.43925913,12.02995555,11.7380353,11.73574999,9.744090635,1.204396637,0.268310585
ENSG00000157152.17,SYN2,1.975571432,4.347129248,0.000460132,0.004081239,3.494823602,3.523114453,3.060092541,5.115463507,5.220221809,5.669059576,5.334914964,3.359343532,1.588082586,0.66728594
ENSG00000187239.17,FNBP1,1.974101802,2.668865855,0.000259421,0.002796564,1.740529095,1.515108806,1.789806959,3.375339487,3.608199411,3.984211368,3.655916756,1.681814953,2.173792514,1.120214243
ENSG00000187144.11,SPATA21,1.960910293,18.53439461,0.001400312,0.008507144,17.95765618,17.06854976,17.63561244,19.23478468,19.64723729,19.66252728,19.51484975,17.55393946,1.111707705,0.152777518
ENSG00000120915.14,EPHX2,1.958027653,4.415976348,0.000274456,0.002890932,3.397846783,3.337045882,3.575994898,5.107446099,5.339786297,5.737738127,5.394990174,3.436962521,1.569697121,0.650486212
ENSG00000171105.14,INSR,1.957150316,4.355247137,0.000198497,0.002366317,3.384427511,3.679885701,3.065702724,5.408165586,5.328743022,5.264558276,5.333822295,3.376671979,1.579609251,0.659567722
ENSG00000114770.17,ABCC5,1.945023468,3.692109309,9.44E-06,0.000453024,2.753185382,2.694412565,2.711194779,4.778146011,4.522525407,4.693191712,4.664621043,2.719597575,1.715187969,0.778366692
ENSG00000109458.8,GAB1,1.923738345,4.259984906,0.000157165,0.002028968,3.395551461,3.149033682,3.349762059,5.132454924,5.017495592,5.515611722,5.221854079,3.298115734,1.583284063,0.662920118
ENSG00000066629.18,EML1,1.920954547,3.368728117,1.58E-05,0.000575297,2.39828082,2.358350412,2.4681213,4.307054287,4.196640371,4.483921513,4.329205391,2.408250844,1.797655506,0.846116577
ENSG00000082701.17,GSK3B,1.90996746,5.463224448,0.000752837,0.005652444,4.355649404,4.561355046,4.607717703,6.262245421,6.11388261,6.878496501,6.418208177,4.508240718,1.423661375,0.509606034
ENSG00000029364.12,SLC39A9,1.898472348,31.32077085,0.000388618,0.003632592,30.45432178,30.57834233,30.08193992,32.3870038,31.98124819,32.44176908,32.27000702,30.37153467,1.062508278,0.087474082
ENSG00000162139.10,NEU3,1.898193264,10.6586667,0.000587302,0.004802763,9.929257438,9.711187386,9.48826538,11.23399021,11.8717097,11.71759008,11.60776333,9.709570068,1.195497149,0.257610689
ENSG00000182985.18,CADM1,1.890966576,3.045895137,1.57E-05,0.000574761,2.171979997,1.936066629,2.19318892,3.981808696,4.04632789,3.945998689,3.991378425,2.100411849,1.900283712,0.926214829
ENSG00000119004.16,CYP20A1,1.87263943,4.585792481,0.001490387,0.008893596,3.336595393,4.18625354,3.425569366,5.332293912,5.618932607,5.615110071,5.522112197,3.649472766,1.513126019,0.597532145
ENSG00000102804.15,TSC22D1,1.87100115,6.141704314,0.000715997,0.005460768,5.064266017,4.979371185,5.574974015,7.128919214,7.305477424,6.79721803,7.077204889,5.206203739,1.359379165,0.442947916
ENSG00000139793.19,MBNL2,1.869387455,3.1629554,0.000112941,0.001676808,2.284458997,2.053157689,2.347168331,3.85948639,4.247877978,4.185583013,4.097649127,2.228261672,1.838944311,0.878877791
ENSG00000099204.20,ABLIM1,1.867162232,10.84890794,0.000561513,0.004654249,9.594392353,9.826454324,10.32513381,11.76416302,11.68764307,11.89566109,11.78248906,9.915326828,1.18831071,0.24891211
ENSG00000107643.16,MAPK8,1.865386489,7.295502894,0.001641078,0.009446686,6.073375225,6.177614087,6.837439636,8.286450727,7.914784748,8.48335294,8.228196138,6.362809649,1.293170249,0.370912222
ENSG00000080546.13,SESN1,1.851054738,5.833856381,0.000359624,0.003432806,4.947656183,4.583231922,5.194098931,6.758887548,6.604577465,6.914686238,6.75938375,4.908329012,1.377125236,0.461659765
ENSG00000106086.20,PLEKHA8,1.849596561,4.547013944,0.000291914,0.00300311,3.677981978,3.278365735,3.910299277,5.523167943,5.39638586,5.495882872,5.471812225,3.622215663,1.510625742,0.595146277
ENSG00000106829.20,TLE4,1.847610069,3.247340696,0.000224722,0.002552472,2.356161243,2.523926974,2.090518768,4.39705965,4.143447916,3.972929625,4.17114573,2.323535662,1.795171815,0.84412193
ENSG00000033178.13,UBA6,1.838353619,8.394828498,0.000549229,0.004585281,7.544750637,7.198415612,7.683788818,9.111297679,9.640543401,9.190174843,9.314005308,7.475651689,1.245912155,0.317202353
ENSG00000141380.14,SS18,1.835140071,17.04814711,0.000448397,0.004015844,16.15171795,15.83919661,16.40081667,18.06630223,17.70809981,18.1227494,17.96571715,16.13057708,1.113767788,0.155448473
ENSG00000215910.7,C1orf167,1.831013279,4.532006602,0.000861433,0.006155338,3.255950011,3.786399239,3.807150638,5.172465287,5.73993543,5.430139009,5.447513242,3.616499963,1.50629429,0.591003662
ENSG00000167740.10,CYB5D2,1.824480275,3.316797855,0.001645495,0.009456682,2.205179991,2.04981637,2.958676793,4.225756097,4.317578977,4.143778904,4.229037992,2.404557718,1.758759193,0.814557965
ENSG00000122068.13,FYTTD1,1.822898666,2.213675853,0.000610536,0.004933689,1.524256067,1.355179527,1.027243965,2.890484788,3.032963339,3.451927431,3.125125186,1.30222652,2.39983224,1.262933558
ENSG00000111696.12,NT5DC3,1.8193242,4.939566252,0.000276467,0.002902016,4.077508802,4.226422471,3.785781182,5.627636916,6.074109043,5.845939096,5.849228352,4.029904152,1.451455948,0.537500787
ENSG00000204852.17,TCTN1,1.798298933,3.017107019,6.23E-05,0.001224035,2.143146297,2.205270308,2.005456053,3.775681639,4.126868283,3.846219535,3.916256486,2.117957553,1.849072226,0.886801578
ENSG00000104267.10,CA2,1.76968993,7.377584323,0.001709758,0.009744012,6.333759689,6.848749336,6.295709049,8.536954297,7.83993688,8.410396686,8.262429288,6.492739358,1.27256445,0.347738724
ENSG00000103657.14,HERC1,1.766038494,6.49196977,0.000516851,0.004410625,5.305277782,5.605519655,5.916054133,7.286698555,7.248534792,7.589733704,7.374989017,5.608950523,1.314860772,0.394910044
ENSG00000143507.18,DUSP10,1.763468802,3.432052587,0.000940198,0.006529584,2.435721163,2.225078543,2.990154854,4.443718411,4.305259354,4.1923832,4.313786988,2.550318187,1.691470112,0.758277685
ENSG00000105856.14,HBP1,1.750568167,3.512602263,0.000121641,0.001753864,2.544211455,2.751077933,2.616665151,4.400082281,4.160029405,4.603547354,4.387886347,2.63731818,1.663768286,0.734454522
ENSG00000197763.20,TXNRD3,1.743479743,4.048398132,0.000484842,0.004222571,3.298922756,3.124029117,3.107022907,5.035748454,4.546896125,5.177769431,4.920138003,3.17665826,1.548840826,0.631188886
ENSG00000211455.8,STK38L,1.733414889,6.674778178,0.000666935,0.005222019,5.894486641,5.405308474,6.124417087,7.583567152,7.46004223,7.580847487,7.541485623,5.808070734,1.298449342,0.37678973
